exp_subject_id,Trial_Nr,response,scramble,Musician,yrs_mus_exp
361063,9,Incorrect,2B,No,NA
361063,10,Correct,8B,No,NA
361063,11,Incorrect,2B,No,NA
361063,12,Correct,1B,No,NA
361063,13,Correct,8B,No,NA
361063,14,Correct,8B,No,NA
361063,15,Correct,2B,No,NA
361063,16,Incorrect,8B,No,NA
361063,17,Correct,8B,No,NA
361063,18,Correct,1B,No,NA
361063,19,Incorrect,2B,No,NA
361063,20,Correct,1B,No,NA
361063,21,Incorrect,8B,No,NA
361063,22,Correct,8B,No,NA
361063,23,Incorrect,2B,No,NA
361063,24,Correct,8B,No,NA
361063,25,NA,1B,No,NA
361063,26,Incorrect,2B,No,NA
361063,27,Correct,1B,No,NA
361063,28,Correct,8B,No,NA
361063,29,Correct,2B,No,NA
361063,30,Correct,1B,No,NA
361072,1,Correct,8B,No,NA
361072,2,Correct,8B,No,NA
361072,3,Correct,2B,No,NA
361072,4,Correct,2B,No,NA
361072,5,Correct,8B,No,NA
361072,6,Correct,8B,No,NA
361072,7,NA,2B,No,NA
361072,8,Incorrect,1B,No,NA
361072,9,Incorrect,1B,No,NA
361072,10,Incorrect,1B,No,NA
361072,11,Correct,1B,No,NA
361072,12,Correct,8B,No,NA
361072,13,Correct,2B,No,NA
361072,14,Correct,8B,No,NA
361072,15,Correct,1B,No,NA
361072,16,Incorrect,2B,No,NA
361072,17,Incorrect,1B,No,NA
361072,18,Correct,2B,No,NA
361072,19,Correct,8B,No,NA
361072,20,Incorrect,2B,No,NA
361072,21,Incorrect,2B,No,NA
361072,22,Correct,8B,No,NA
361072,23,Correct,1B,No,NA
361072,24,Correct,2B,No,NA
361072,25,Incorrect,8B,No,NA
361072,26,Correct,1B,No,NA
361072,27,Correct,1B,No,NA
361072,28,Correct,8B,No,NA
361072,29,Incorrect,1B,No,NA
361072,30,Correct,2B,No,NA
361511,1,Correct,2B,Yes,8
361511,2,Incorrect,1B,Yes,8
361511,3,Incorrect,1B,Yes,8
361511,4,Correct,8B,Yes,8
361511,5,Incorrect,1B,Yes,8
361511,6,Correct,8B,Yes,8
361511,7,Correct,2B,Yes,8
361511,8,Correct,8B,Yes,8
361511,9,Correct,2B,Yes,8
361511,10,Correct,2B,Yes,8
361511,11,Correct,2B,Yes,8
361511,12,Correct,1B,Yes,8
361511,13,Correct,8B,Yes,8
361511,14,Incorrect,2B,Yes,8
361511,15,Incorrect,8B,Yes,8
361511,16,Correct,8B,Yes,8
361511,17,Correct,8B,Yes,8
361511,18,Incorrect,2B,Yes,8
361511,19,Incorrect,1B,Yes,8
361511,20,Correct,8B,Yes,8
361511,21,Correct,1B,Yes,8
361511,22,Correct,8B,Yes,8
361511,23,Correct,2B,Yes,8
361511,24,Incorrect,1B,Yes,8
361511,25,Correct,2B,Yes,8
361511,26,Correct,8B,Yes,8
361511,27,Incorrect,1B,Yes,8
361511,28,Incorrect,1B,Yes,8
361511,29,Incorrect,1B,Yes,8
361511,30,Incorrect,2B,Yes,8
361567,1,Incorrect,2B,Yes,6
361567,2,Correct,8B,Yes,6
361567,3,Correct,1B,Yes,6
361567,4,Correct,2B,Yes,6
361567,5,Incorrect,1B,Yes,6
361567,6,Correct,8B,Yes,6
361567,7,Correct,1B,Yes,6
361567,8,Incorrect,2B,Yes,6
361567,9,Incorrect,8B,Yes,6
361567,10,Correct,8B,Yes,6
361567,11,Correct,1B,Yes,6
361567,12,Correct,8B,Yes,6
361567,13,Correct,2B,Yes,6
361567,14,Correct,8B,Yes,6
361567,15,Correct,1B,Yes,6
361567,16,NA,2B,Yes,6
361567,17,Correct,8B,Yes,6
361567,18,Incorrect,8B,Yes,6
361567,19,Correct,8B,Yes,6
361567,20,Correct,1B,Yes,6
361567,21,Correct,2B,Yes,6
361567,22,Correct,1B,Yes,6
361567,23,Correct,2B,Yes,6
361567,24,NA,1B,Yes,6
361567,25,Incorrect,1B,Yes,6
361567,26,Correct,2B,Yes,6
361567,27,Correct,8B,Yes,6
361567,28,Incorrect,2B,Yes,6
361567,29,Incorrect,2B,Yes,6
361567,30,Correct,1B,Yes,6
361604,1,Correct,8B,No,NA
361604,2,Incorrect,2B,No,NA
361604,3,Incorrect,1B,No,NA
361604,4,Correct,1B,No,NA
361604,5,Incorrect,2B,No,NA
361604,6,Correct,8B,No,NA
361604,7,Correct,8B,No,NA
361604,8,NA,2B,No,NA
361604,9,Incorrect,8B,No,NA
361604,10,Correct,8B,No,NA
361604,11,Correct,2B,No,NA
361604,12,Correct,2B,No,NA
361604,13,Incorrect,1B,No,NA
361604,14,Correct,2B,No,NA
361604,15,Incorrect,8B,No,NA
361604,16,Correct,1B,No,NA
361604,17,Incorrect,2B,No,NA
361604,18,Incorrect,1B,No,NA
361604,19,Correct,1B,No,NA
361604,20,Correct,8B,No,NA
361604,21,Correct,2B,No,NA
361604,22,Correct,8B,No,NA
361604,23,Incorrect,2B,No,NA
361604,24,Correct,8B,No,NA
361604,25,Incorrect,1B,No,NA
361604,26,Incorrect,8B,No,NA
361604,27,Correct,1B,No,NA
361604,28,Correct,1B,No,NA
361604,29,Incorrect,1B,No,NA
361604,30,Incorrect,2B,No,NA
361611,1,Correct,8B,Yes,10
361611,2,Correct,2B,Yes,10
361611,3,Correct,2B,Yes,10
361611,4,Correct,2B,Yes,10
361611,5,Correct,2B,Yes,10
361611,6,Correct,8B,Yes,10
361611,7,Correct,8B,Yes,10
361611,8,Correct,2B,Yes,10
361611,9,Correct,2B,Yes,10
361611,10,Correct,1B,Yes,10
361611,11,Correct,8B,Yes,10
361611,12,Correct,8B,Yes,10
361611,13,Correct,1B,Yes,10
361611,14,Correct,1B,Yes,10
361611,15,Correct,1B,Yes,10
361611,16,Incorrect,2B,Yes,10
361611,17,Correct,1B,Yes,10
361611,18,Incorrect,1B,Yes,10
361611,19,Incorrect,1B,Yes,10
361611,20,Incorrect,1B,Yes,10
361611,21,Correct,8B,Yes,10
361611,22,Correct,8B,Yes,10
361611,23,Correct,2B,Yes,10
361611,24,Incorrect,8B,Yes,10
361611,25,Incorrect,8B,Yes,10
361611,26,Incorrect,2B,Yes,10
361611,27,Incorrect,1B,Yes,10
361611,28,Incorrect,1B,Yes,10
361611,29,Correct,2B,Yes,10
361611,30,Correct,8B,Yes,10
361615,1,Correct,8B,Yes,10
361615,2,Correct,1B,Yes,10
361615,3,Correct,2B,Yes,10
361615,4,Correct,1B,Yes,10
361615,5,Incorrect,8B,Yes,10
361615,6,NA,1B,Yes,10
361615,7,Incorrect,8B,Yes,10
361615,8,Correct,2B,Yes,10
361615,9,Correct,8B,Yes,10
361615,10,Correct,8B,Yes,10
361615,11,Incorrect,8B,Yes,10
361615,12,Correct,2B,Yes,10
361615,13,Incorrect,1B,Yes,10
361615,14,Incorrect,8B,Yes,10
361615,15,Incorrect,2B,Yes,10
361615,16,Incorrect,1B,Yes,10
361615,17,Correct,8B,Yes,10
361615,18,Incorrect,2B,Yes,10
361615,19,Correct,1B,Yes,10
361615,20,Correct,2B,Yes,10
361615,21,Correct,2B,Yes,10
361615,22,Correct,8B,Yes,10
361615,23,Correct,2B,Yes,10
361615,24,Correct,8B,Yes,10
361615,25,Incorrect,2B,Yes,10
361615,26,Incorrect,1B,Yes,10
361615,27,Incorrect,2B,Yes,10
361615,28,Incorrect,1B,Yes,10
361615,29,Correct,1B,Yes,10
361615,30,Correct,1B,Yes,10
361619,1,Correct,8B,Yes,5
361619,2,Correct,8B,Yes,5
361619,3,Incorrect,1B,Yes,5
361619,4,Correct,8B,Yes,5
361619,5,Correct,1B,Yes,5
361619,6,Correct,2B,Yes,5
361619,7,Correct,1B,Yes,5
361619,8,Correct,8B,Yes,5
361619,9,Incorrect,2B,Yes,5
361619,10,Correct,8B,Yes,5
361619,11,Correct,2B,Yes,5
361619,12,Correct,8B,Yes,5
361619,13,Incorrect,1B,Yes,5
361619,14,Incorrect,2B,Yes,5
361619,15,Correct,8B,Yes,5
361619,16,Incorrect,1B,Yes,5
361619,17,Correct,2B,Yes,5
361619,18,Correct,8B,Yes,5
361619,19,Correct,2B,Yes,5
361619,20,Correct,8B,Yes,5
361619,21,Correct,1B,Yes,5
361619,22,Correct,1B,Yes,5
