Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,ab_pitch,age_range,best_instru,Condition_Id,correctCount,decision,earworm,errorCount,exampleCount,practice_cond,familiarity,fileArray,filePick,Frequenc,genre1,genre2,genre3,hour,imagery1,imagery2,imagery3,Instr,isCorrect,listen_time,music_theory,name_instru,nrErrors,num_instru,played_notplayed,,relative_pitch,response,retestCount,set1response,soundName,space_press1,space_press2,strategy,toneSequence,completed,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked,headphone_descript
1,pre_main,7,imported_HP Trials,2,1,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp2.2.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 2,NA,NA,hp2.2.flac,,,,,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,3,3,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp2.3.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 3,NA,NA,hp2.3.flac,,,,,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,4,6,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp2.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 1,NA,NA,hp2.1.flac,,,,,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,5,5,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp5.2.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 2,NA,NA,hp5.2.flac,,,,,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,6,2,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp6.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 1,NA,NA,hp6.1.flac,,,,,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,6,imported_HP Instructions,1,1,,,,1,NA,,NA,NA,3,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,5,imported_AP_eval,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,0,NA,,,,,NA,NA,,,,,,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,1,3,,,,3,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_O_I,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,2,2,,,,2,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_S_O,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,3,1,,,,1,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_O_S,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,4,5,,,,5,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_S_I,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,5,6,,,,6,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_I_S,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,6,4,,,,4,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_I_O,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,3,imported_AP_instruction,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,2,instructions,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,1,Consent,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T19:54:07.000Z,377648,group_3,422318,session_3,1,2022-02-22T18:58:28.000Z,NA,NA,NA,not measured,NA,TRUE,NA
3,post_survey,1,post_survey,1,1,No,20-Dec,Voice,1,NA,,5,NA,NA,,2,,,4-5 Days/Week,Indie,Rock,Pop,3-4 hours,7,7,7,10 or more years,,30-60 min,3-5 years,"Voice, piano, guitar, flute, viola",NA,5,no,,Yes,,NA,NA,,,,,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,23,100%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,"identify major or minor tone, identify the different style",,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,21,1B_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645559685344;1645559691790;1645559706812;1645559721608;1645559749233---values=;6440;21462;36258;63883""","""times=1645559685344;1645559790109;1645559802593;1645559819655;1645559844803---values=;19894;32378;49440;74588""",,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,20,intact_1,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645559516897;1645559566498;1645559593015---values=;49599;76116""","""times=1645559516897;1645559633593;1645559668480---values=;34795;69682""",,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,19,2B_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645559184068;1645559198790;1645559204418;1645559214757;1645559237542;1645559244467;1645559248475;1645559257896---values=;14713;20341;30680;53465;60390;64398;73819""","""times=1645559184068;1645559282725;1645559291347;1645559295609;1645559328263;1645559336481---values=;13782;22404;26666;59320;67538""",,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,17,75%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,different  music style,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,15,intact_2,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645558893738;1645558943554---values=;49805""","""times=1645558893738;1645558988404;1645558990240;1645559026602---values=;11255;13091;49453""",,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,14,8B_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645558642893;1645558655699;1645558656613;1645558660070;1645558675423;1645558693043;1645558706286;1645558714664---values=;12803;13717;17174;32527;50147;63390;71768""","""times=1645558642893;1645558740387;1645558742048;1645558756159;1645558772795;1645558786707;1645558796877---values=;17057;18718;32829;49465;63377;73546""",,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,13,1B_2,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645558155264;1645558169194;1645558171399;1645558184153;1645558187038;1645558201434;1645558218629---values=;13922;16127;28880;31766;46162;63357""","""times=1645558155264;1645558252106;1645558253622;1645558268388;1645558279929;1645558286386;1645558314873;1645558316007---values=;13434;14950;29716;41257;47714;76201;77335""",,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,11,50%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,"Finals cadence, space between some piece",,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,9,8B_2,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645557922231;1645557941706;1645557967279;1645557991664---values=;19473;45046;69431""","""times=1645557922231;1645558029797;1645558040665;1645558056667;1645558072701---values=;24165;35033;51035;67069""",,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,8,intact_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645557720868;1645557738182;1645557772047---values=;17311;51176""","""times=1645557720868;1645557830558;1645557859110---values=;23338;51890""",,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,7,2B_1,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645557543197;1645557573594;1645557593193;1645557602808;1645557610119;1645557612757---values=;30390;49989;59604;66915;69553""","""times=1645557543197;1645557633699;1645557636299;1645557640594;1645557643218;1645557656465;1645557661061;1645557683301---values=;7095;9695;13990;16614;29861;34457;56697""",,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,5,25%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,"Identify major or minor tone, different styles or rythm variation",,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,3,1B_1,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645557194183;1645557202143;1645557212132;1645557228963;1645557264935---values=;7956;17945;34776;70748""","""times=1645557194183;1645557291647;1645557312075;1645557316806;1645557321972;1645557344947;1645557348045---values=;14060;34488;39219;44385;67360;70458""",,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,2,8B_1,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645557014635;1645557026315;1645557035981;1645557059342;1645557083514---values=;11678;21344;44705;68877""","""times=1645557014635;1645557124530;1645557147672;1645557170829---values=;22027;45169;68326""",,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
2,block_4,1,2B_2,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645556831948;1645556838621;1645556862740;1645556878062;1645556882223;1645556891463;1645556906811---values=;6666;30785;46107;50268;59508;74856""","""times=1645556831948;1645556945550;1645556962070;1645556979204;1645556990734---values=;30195;46715;63849;75379""",,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,10,practice_strategy,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,identify a major or minor tone,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,9,practice_task,1,3,,,,3,NA,,NA,NA,NA,2B_practice,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1645556684518;1645556686166;1645556709946;1645556722801;1645556725160;1645556728174---values=17233;18881;42661;55516;57875;60889""","""times=1645556743881;1645556746466;1645556748711;1645556756220;1645556774851;1645556789799;1645556793856;1645556796863---values=7642;10227;12472;19981;38612;53560;57617;60624""",,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,8,imported_HP Evaluation,1,1,,,,1,NA,,NA,0,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,1,3,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp4.2.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 2,NA,NA,hp4.2.flac,,,,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,2,6,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp1.2.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 2,NA,NA,hp1.2.flac,,,,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,3,1,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp6.3.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 3,NA,NA,hp6.3.flac,,,,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,4,2,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp6.2.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 2,NA,NA,hp6.2.flac,,,,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,5,4,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp1.3.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 3,NA,NA,hp1.3.flac,,,,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,7,imported_HP Trials,6,5,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp1.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 1,NA,NA,hp1.1.flac,,,,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,6,imported_HP Instructions,1,1,,,,1,NA,,NA,NA,1,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,5,imported_AP_eval,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,0,NA,,,,,NA,NA,,,,,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,1,2,,,,2,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_S_O,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,2,5,,,,5,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_S_I,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,3,3,,,,3,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_O_I,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,4,6,,,,6,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_I_S,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,5,4,,,,4,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_I_O,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,4,imported_AP_headphone test,6,1,,,,1,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_O_S,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,3,imported_AP_instruction,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,2,instructions,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
1,pre_main,1,Consent,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-02-22T20:00:50.000Z,377647,group_4,422317,session_4,1,2022-02-22T18:58:35.000Z,NA,NA,NA,not measured,NA,TRUE,NA
3,post_survey,1,post_survey,1,1,No,22-Oct,voice,1,NA,,5,NA,NA,,1,,,Weekly,rock,indie,jazz,2 hours,5,5,4,10 or more years,,30-60 min,3-5 years,"voice, piano, guitar",NA,3,no,,No,,NA,NA,,,,,,yes,2022-03-23T18:37:40.000Z,393320,group_3,440869,session_3,1,2022-03-23T17:45:22.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_3,23,100%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,"key changes, meaningful breaks, new segments, different hand dynamics, unexpected notes/chords, different motifs",,yes,2022-03-23T18:37:40.000Z,393320,group_3,440869,session_3,1,2022-03-23T17:45:22.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_3,21,8B_2,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648060237195;1648060253718;1648060261942;1648060272796;1648060278214;1648060285489;1648060288057;1648060298787;1648060304287;1648060314156---values=;16521;24745;35599;41017;48292;50860;61590;67090;76959""","""times=1648060237195;1648060335189;1648060345191;1648060349223;1648060354283;1648060374897;1648060385981;1648060395788---values=;14575;24577;28609;33669;54283;65367;75174""",,,yes,2022-03-23T18:37:40.000Z,393320,group_3,440869,session_3,1,2022-03-23T17:45:22.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_3,20,intact_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648060059041;1648060078343;1648060094599;1648060110297;1648060118152;1648060126403;1648060138007---values=;19298;35554;51252;59106;67358;78962""","""times=1648060059041;1648060155389;1648060164648;1648060174715;1648060180728;1648060192232;1648060196527;1648060204640;1648060212653;1648060224226---values=;9975;19233;29301;35314;46818;51113;59226;67239;78812""",,,yes,2022-03-23T18:37:40.000Z,393320,group_3,440869,session_3,1,2022-03-23T17:45:22.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_3,19,2B_1,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648059886993;1648059892272;1648059896707;1648059901604;1648059909208;1648059915198;1648059924169;1648059933553;1648059940825;1648059944552;1648059954677;1648059961067---values=;5274;9709;14606;22210;28200;37171;46555;53827;57554;67679;74069""","""times=1648059886993;1648059977528;1648059984474;1648059992627;1648059999252;1648060006176;1648060013128;1648060022889;1648060030591;1648060036509;1648060044626---values=;7128;14074;22227;28852;35776;42728;52489;60191;66109;74226""",,,yes,2022-03-23T18:37:40.000Z,393320,group_3,440869,session_3,1,2022-03-23T17:45:22.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_3,17,75%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,"key changes, different dynamics, meaningful breaks, different chords than expected",,yes,2022-03-23T18:37:40.000Z,393320,group_3,440869,session_3,1,2022-03-23T17:45:22.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_3,15,2B_2,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648059641525;1648059648859;1648059654858;1648059666452;1648059680712;1648059686997;1648059703947;1648059714726---values=;7332;13331;24925;39185;45469;62420;73199""","""times=1648059641525;1648059731359;1648059739027;1648059754102;1648059764146;1648059770293;1648059784555;1648059790204;1648059796025---values=;6413;14081;29156;39200;45347;59609;65258;71079""",,,yes,2022-03-23T18:37:40.000Z,393320,group_3,440869,session_3,1,2022-03-23T17:45:22.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_3,14,8B_1,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648059460488;1648059474235;1648059479544;1648059489192;1648059499537;1648059514647;1648059528759---values=;13738;19047;28695;39040;54150;68262""","""times=1648059460488;1648059557735;1648059567500;1648059575991;1648059583624;1648059594250;1648059607693;1648059617076---values=;9367;19132;27623;35256;45882;59325;68708""",,,yes,2022-03-23T18:37:40.000Z,393320,group_3,440869,session_3,1,2022-03-23T17:45:22.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_3,13,1B_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648059285145;1648059290605;1648059294941;1648059310799;1648059316412;1648059321597;1648059331745;1648059339861;1648059342958;1648059355688;1648059361239;1648059361310---values=;5458;9794;25652;31265;36450;46598;54714;57811;70541;76092;76163""","""times=1648059285145;1648059375460;1648059385342;1648059392177;1648059396197;1648059405626;1648059414270;1648059417356;1648059424667;1648059431714;1648059443290---values=;5426;15308;22143;26163;35592;44236;47322;54633;61680;73256""",,,yes,2022-03-23T18:37:40.000Z,393320,group_3,440869,session_3,1,2022-03-23T17:45:22.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_3,11,50%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,"the change in dynamics on both hands, the motifs and meaningful breaks",,yes,2022-03-23T18:37:40.000Z,393320,group_3,440869,session_3,1,2022-03-23T17:45:22.000Z,NA,NA,NA,not measured,NA,TRUE,
