exp_subject_id,Task_Name,Trial_Nr,participant_spacePress2,practice_catseg_scramble,scramble_cat_1,scramble_cat_3,scramble_cat_4,scramble_catseg_4,scramble_level,scramble_m_1,scramble_m_2,scramble_m_3,scramble_open_3,scramble_p_1,scramble_p_2,scramble_p_3
389621.0,Prediction_2,19.0,,,,,,,,,,,,,1B,
389621.0,Prediction_2,20.0,,,,,,,,,,,,,1B,
389621.0,Prediction_2,21.0,,,,,,,,,,,,,8B,
389621.0,Prediction_2,22.0,,,,,,,,,,,,,1B,
389621.0,Prediction_2,23.0,,,,,,,,,,,,,2B,
389621.0,Prediction_2,24.0,,,,,,,,,,,,,2B,
389621.0,Prediction_2,25.0,,,,,,,,,,,,,8B,
389621.0,Prediction_2,26.0,,,,,,,,,,,,,1B,
389621.0,Prediction_2,27.0,,,,,,,,,,,,,8B,
389621.0,Prediction_2,28.0,,,,,,,,,,,,,2B,
389621.0,Prediction_2,29.0,,,,,,,,,,,,,2B,
389621.0,Prediction_2,30.0,,,,,,,,,,,,,8B,
389621.0,Ready?,1.0,,,,,,,,,,,,,,
389621.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
389621.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
389621.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
389621.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
389621.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
389621.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
389621.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
389621.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
389621.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
389621.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
389621.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
389621.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
389621.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
389621.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
389621.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
389621.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
389621.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
389621.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
389621.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
389621.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
389621.0,InstructionsPredOpen,1.0,,,,,,,,,,,,,,
389621.0,Consent,1.0,,,,,,,,,,,,,,
481797.0,Consent,1.0,,,,,,,,,,,,,,
481797.0,InstructionsMemOpen,1.0,,,,,,,,,,,,,,
481797.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
481797.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
481797.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
481797.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
481797.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
481797.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
481797.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
481797.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
481797.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
481797.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
481797.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
481797.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
481797.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
481797.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
481797.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
481797.0,Instructions_Memory,1.0,,,,,,,,,,,,,,
481797.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
481797.0,Practice_Memory,1.0,,,,,,,,,,,,,,
481797.0,Practice_Memory,2.0,,,,,,,,,,,,,,
481797.0,Practice_Memory,3.0,,,,,,,,,,,,,,
481797.0,Ready?,1.0,,,,,,,,,,,,,,
481797.0,Memory_2,1.0,,,,,,,,,1B,,,,,
481797.0,Memory_2,2.0,,,,,,,,,2B,,,,,
481797.0,Memory_2,3.0,,,,,,,,,1B,,,,,
481797.0,Memory_2,4.0,,,,,,,,,8B,,,,,
481797.0,Memory_2,5.0,,,,,,,,,2B,,,,,
481797.0,Memory_2,6.0,,,,,,,,,8B,,,,,
481797.0,Memory_2,7.0,,,,,,,,,8B,,,,,
481797.0,Memory_2,8.0,,,,,,,,,8B,,,,,
481797.0,Memory_2,9.0,,,,,,,,,8B,,,,,
481797.0,Memory_2,10.0,,,,,,,,,2B,,,,,
481797.0,Memory_2,11.0,,,,,,,,,8B,,,,,
481797.0,Memory_2,12.0,,,,,,,,,1B,,,,,
481797.0,Memory_2,13.0,,,,,,,,,8B,,,,,
481797.0,Memory_2,14.0,,,,,,,,,1B,,,,,
481797.0,Memory_2,15.0,,,,,,,,,2B,,,,,
481797.0,Memory_2,16.0,,,,,,,,,2B,,,,,
481797.0,Memory_2,17.0,,,,,,,,,1B,,,,,
481797.0,Memory_2,18.0,,,,,,,,,8B,,,,,
481797.0,Memory_2,19.0,,,,,,,,,1B,,,,,
481797.0,Memory_2,20.0,,,,,,,,,2B,,,,,
481797.0,Memory_2,21.0,,,,,,,,,8B,,,,,
481797.0,Memory_2,22.0,,,,,,,,,1B,,,,,
481797.0,Memory_2,23.0,,,,,,,,,2B,,,,,
481797.0,Memory_2,24.0,,,,,,,,,2B,,,,,
481797.0,Memory_2,25.0,,,,,,,,,1B,,,,,
481797.0,Memory_2,26.0,,,,,,,,,1B,,,,,
481797.0,Memory_2,27.0,,,,,,,,,2B,,,,,
481797.0,Memory_2,28.0,,,,,,,,,1B,,,,,
481797.0,Memory_2,29.0,,,,,,,,,8B,,,,,
481797.0,Memory_2,30.0,,,,,,,,,2B,,,,,
481797.0,Instructions_Open,1.0,,,,,,,,,,,,,,
481797.0,Practice_OpenEnded,1.0,"""times=1661972460396;1661972462570;1661972478359;1661972490956---values=25304;27478;43267;55863""",,,,,,,,,,,,,
481797.0,OpenEndedSeg_3,1.0,"""times=1661972520652---values=""",,,,,,,,,,intact,,,
481797.0,OpenEndedSeg_3,2.0,,,,,,,,,,,1B,,,
481797.0,OpenEndedSeg_3,3.0,,,,,,,,,,,8B,,,
481797.0,OpenEndedSeg_3,4.0,,,,,,,,,,,intact,,,
481797.0,OpenEndedSeg_3,5.0,,,,,,,,,,,1B,,,
481797.0,OpenEndedSeg_3,6.0,,,,,,,,,,,8B,,,
481797.0,OpenEndedSeg_3,7.0,,,,,,,,,,,2B,,,
481797.0,OpenEndedSeg_3,8.0,,,,,,,,,,,2B,,,
481797.0,Ready?,1.0,,,,,,,,,,,,,,
481797.0,Post-Survey,1.0,,,,,,,,,,,,,,
481862.0,Consent,1.0,,,,,,,,,,,,,,
481862.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
481862.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
481862.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
481862.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
481862.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
481862.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
481862.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
481862.0,InstructionsPredOpen,1.0,,,,,,,,,,,,,,
481862.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
481862.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
481862.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
481862.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
481862.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
481862.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
481862.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
481862.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
481862.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
481862.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
481862.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
481862.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
481862.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
481862.0,Prediction_2,1.0,,,,,,,,,,,,,8B,
481862.0,Prediction_2,2.0,,,,,,,,,,,,,8B,
481862.0,Prediction_2,3.0,,,,,,,,,,,,,8B,
481862.0,Prediction_2,4.0,,,,,,,,,,,,,8B,
481862.0,Prediction_2,5.0,,,,,,,,,,,,,1B,
481862.0,Prediction_2,6.0,,,,,,,,,,,,,8B,
481862.0,Prediction_2,7.0,,,,,,,,,,,,,8B,
481862.0,Prediction_2,8.0,,,,,,,,,,,,,1B,
481862.0,Prediction_2,9.0,,,,,,,,,,,,,8B,
481862.0,Prediction_2,10.0,,,,,,,,,,,,,2B,
481862.0,Prediction_2,11.0,,,,,,,,,,,,,1B,
481862.0,Prediction_2,12.0,,,,,,,,,,,,,2B,
481862.0,Prediction_2,13.0,,,,,,,,,,,,,2B,
481862.0,Prediction_2,14.0,,,,,,,,,,,,,1B,
481862.0,Prediction_2,15.0,,,,,,,,,,,,,1B,
481862.0,Prediction_2,16.0,,,,,,,,,,,,,8B,
481862.0,Prediction_2,17.0,,,,,,,,,,,,,1B,
481862.0,Prediction_2,18.0,,,,,,,,,,,,,2B,
481862.0,Prediction_2,19.0,,,,,,,,,,,,,2B,
481862.0,Prediction_2,20.0,,,,,,,,,,,,,1B,
481862.0,Prediction_2,21.0,,,,,,,,,,,,,1B,
481862.0,Prediction_2,22.0,,,,,,,,,,,,,2B,
481862.0,Prediction_2,23.0,,,,,,,,,,,,,8B,
481862.0,Prediction_2,24.0,,,,,,,,,,,,,2B,
481862.0,Prediction_2,25.0,,,,,,,,,,,,,2B,
481862.0,Prediction_2,26.0,,,,,,,,,,,,,2B,
481862.0,Prediction_2,27.0,,,,,,,,,,,,,8B,
481862.0,Prediction_2,28.0,,,,,,,,,,,,,1B,
481862.0,Prediction_2,29.0,,,,,,,,,,,,,2B,
481862.0,Prediction_2,30.0,,,,,,,,,,,,,1B,
481862.0,Ready?,1.0,,,,,,,,,,,,,,
481862.0,Instructions_Open,1.0,,,,,,,,,,,,,,
481862.0,Practice_OpenEnded,1.0,,,,,,,,,,,,,,
481862.0,Ready?,1.0,,,,,,,,,,,,,,
481862.0,OpenEndedSeg_3,1.0,"""times=1661979513593;1661979528125;1661979553785---values=18761;33293;58953""",,,,,,,,,,8B,,,
481862.0,OpenEndedSeg_3,2.0,"""times=1661979562342;1661979639613;1661979652726;1661979660641;1661979674076;1661979689376---values=;9481;22594;30509;43944;59244""",,,,,,,,,,2B,,,
481862.0,OpenEndedSeg_3,3.0,"""times=1661979697891;1661979785882;1661979806005;1661979816798;1661979828933---values=;20732;40856;51649;63784""",,,,,,,,,,intact,,,
481862.0,OpenEndedSeg_3,4.0,"""times=1661979832293;1661979904834;1661979908149;1661979912865;1661979916971;1661979920687;1661979924566;1661979936478;1661979943558;1661979949092;1661979953133---values=;5367;8682;13398;17504;21220;25099;37011;44091;49625;53666""",,,,,,,,,,2B,,,
481862.0,OpenEndedSeg_3,5.0,"""times=1661979966543;1661980050386;1661980059545;1661980066312;1661980082460---values=;16385;25544;32311;48459""",,,,,,,,,,8B,,,
481862.0,OpenEndedSeg_3,6.0,"""times=1661980101360;1661980171624;1661980174272;1661980177998;1661980179878;1661980183188;1661980188844;1661980198063;1661980200590;1661980202300;1661980204477;1661980207514;1661980209505;1661980214400;1661980218276---values=;6668;9316;13042;14922;18232;23888;33107;35634;37344;39521;42558;44549;49444;53320""",,,,,,,,,,1B,,,
481862.0,OpenEndedSeg_3,7.0,"""times=1661980228467;1661980298695;1661980300227;1661980302313;1661980310157;1661980312581;1661980316817;1661980323328;1661980332171;1661980334942;1661980340764;1661980343277;1661980345282;1661980346755;1661980355034;1661980359619---values=;3135;4667;6753;14597;17021;21256;27768;36611;39382;45204;47717;49722;51195;59474;64059""",,,,,,,,,,1B,,,
481862.0,OpenEndedSeg_3,8.0,"""times=1661980362583;1661980437221;1661980445923;1661980450331;1661980455236;1661980461528;1661980471348---values=;8542;17244;21652;26557;32849;42669""",,,,,,,,,,intact,,,
481862.0,Post-Survey,1.0,,,,,,,,,,,,,,
355373.0,Post-Survey,1.0,,,,,,,,,,,,,,
355373.0,OpenEndedSeg_3,1.0,"""times=1642535605599;1642535680945;1642535687577;1642535699257;1642535703081;1642535709049;1642535715713;1642535728601;1642535733825---values=;9353;15985;27665;31489;37457;44121;57009;62233""",,,,,,,,,,intact,,,
355373.0,OpenEndedSeg_3,2.0,"""times=1642535737553;1642535806754;1642535813002;1642535819962;1642535826794;1642535834986;1642535846050;1642535855994;1642535866762---values=;2116;8364;15324;22156;30348;41412;51356;62124""",,,,,,,,,,1B,,,
355373.0,OpenEndedSeg_3,3.0,"""times=1642535871697;1642535944489;1642535948073;1642535959497;1642535971881;1642535978233;1642535987041;1642535991865---values=;5687;9271;20695;33079;39431;48239;53063""",,,,,,,,,,2B,,,
355373.0,OpenEndedSeg_3,4.0,"""times=1642536005880;1642536077842;1642536084930;1642536092970;1642536098170;1642536103778;1642536108570;1642536117546;1642536123666;1642536130649---values=;4682;11770;19810;25010;30618;35410;44386;50506;57489""",,,,,,,,,,2B,,,
355373.0,OpenEndedSeg_3,5.0,"""times=1642536140401;1642536211033;1642536223233;1642536233249;1642536242577;1642536253209;1642536263009---values=;7071;19271;29287;38615;49247;59047""",,,,,,,,,,1B,,,
355373.0,OpenEndedSeg_3,6.0,"""times=1642536267445;1642536343498;1642536350090;1642536368018;1642536380857;1642536392178---values=;8788;15380;33308;46147;57468""",,,,,,,,,,8B,,,
355373.0,OpenEndedSeg_3,7.0,"""times=1642536401949;1642536477330;1642536484706;1642536492666;1642536500730---values=;9276;16652;24612;32676""",,,,,,,,,,intact,,,
355373.0,OpenEndedSeg_3,8.0,"""times=1642536534132;1642536609386;1642536617978;1642536628642;1642536634042;1642536649682;1642536659882---values=;7891;16483;27147;32547;48187;58387""",,,,,,,,,,8B,,,
355373.0,Ready?,1.0,,,,,,,,,,,,,,
355373.0,Practice_OpenEnded,1.0,"""times=1642535525417;1642535535682;1642535546178;1642535564394;1642535570706;1642535576370;1642535592017---values=3543;13808;24304;42520;48832;54496;70143""",,,,,,,,,,,,,
355373.0,Instructions_Open,1.0,,,,,,,,,,,,,,
355373.0,Memory_2,1.0,,,,,,,,,2B,,,,,
355373.0,Memory_2,2.0,,,,,,,,,1B,,,,,
355373.0,Memory_2,3.0,,,,,,,,,1B,,,,,
355373.0,Memory_2,4.0,,,,,,,,,8B,,,,,
355373.0,Memory_2,5.0,,,,,,,,,2B,,,,,
355373.0,Memory_2,6.0,,,,,,,,,8B,,,,,
355373.0,Memory_2,7.0,,,,,,,,,1B,,,,,
355373.0,Memory_2,8.0,,,,,,,,,2B,,,,,
355373.0,Memory_2,9.0,,,,,,,,,1B,,,,,
355373.0,Memory_2,10.0,,,,,,,,,2B,,,,,
355373.0,Memory_2,11.0,,,,,,,,,8B,,,,,
355373.0,Memory_2,12.0,,,,,,,,,1B,,,,,
355373.0,Memory_2,13.0,,,,,,,,,1B,,,,,
355373.0,Memory_2,14.0,,,,,,,,,8B,,,,,
355373.0,Memory_2,15.0,,,,,,,,,8B,,,,,
355373.0,Memory_2,16.0,,,,,,,,,8B,,,,,
355373.0,Memory_2,17.0,,,,,,,,,2B,,,,,
355373.0,Memory_2,18.0,,,,,,,,,2B,,,,,
355373.0,Memory_2,19.0,,,,,,,,,1B,,,,,
355373.0,Memory_2,20.0,,,,,,,,,1B,,,,,
355373.0,Memory_2,21.0,,,,,,,,,8B,,,,,
355373.0,Memory_2,22.0,,,,,,,,,2B,,,,,
355373.0,Memory_2,23.0,,,,,,,,,1B,,,,,
355373.0,Memory_2,24.0,,,,,,,,,1B,,,,,
355373.0,Memory_2,25.0,,,,,,,,,2B,,,,,
355373.0,Memory_2,26.0,,,,,,,,,2B,,,,,
355373.0,Memory_2,27.0,,,,,,,,,8B,,,,,
355373.0,Memory_2,28.0,,,,,,,,,8B,,,,,
355373.0,Memory_2,29.0,,,,,,,,,2B,,,,,
355373.0,Memory_2,30.0,,,,,,,,,8B,,,,,
355373.0,Ready?,1.0,,,,,,,,,,,,,,
355373.0,Practice_Memory,1.0,,,,,,,,,,,,,,
355373.0,Practice_Memory,2.0,,,,,,,,,,,,,,
355373.0,Practice_Memory,3.0,,,,,,,,,,,,,,
355373.0,Instructions_Memory,1.0,,,,,,,,,,,,,,
355373.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
355373.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
355373.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
355373.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
355373.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
355373.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
355373.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
355373.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
355373.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
355373.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
355373.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
355373.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
355373.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
355373.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
355373.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
355373.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
355373.0,InstructionsMemOpen,1.0,,,,,,,,,,,,,,
355373.0,Consent,1.0,,,,,,,,,,,,,,
344108.0,Post-Survey,1.0,,,,,,,,,,,,,,
344108.0,CategorizationSeg_3,1.0,,,,8B,,,,,,,,,,
344108.0,CategorizationSeg_3,2.0,,,,1B,,,,,,,,,,
344108.0,CategorizationSeg_3,3.0,,,,intact,,,,,,,,,,
344108.0,CategorizationSeg_3,4.0,,,,8B,,,,,,,,,,
344108.0,CategorizationSeg_3,5.0,,,,2B,,,,,,,,,,
344108.0,CategorizationSeg_3,6.0,,,,2B,,,,,,,,,,
344108.0,CategorizationSeg_3,7.0,,,,intact,,,,,,,,,,
344108.0,CategorizationSeg_3,8.0,,,,1B,,,,,,,,,,
344108.0,Ready?,1.0,,,,,,,,,,,,,,
344108.0,Practice_Categorization,1.0,,8B,,,,,,,,,,,,
344108.0,Instructions for Categorization Seg.,1.0,,,,,,,,,,,,,,
344108.0,Prediction_2,1.0,,,,,,,,,,,,,1B,
344108.0,Prediction_2,2.0,,,,,,,,,,,,,8B,
344108.0,Prediction_2,3.0,,,,,,,,,,,,,2B,
344108.0,Prediction_2,4.0,,,,,,,,,,,,,2B,
344108.0,Prediction_2,5.0,,,,,,,,,,,,,8B,
344108.0,Prediction_2,6.0,,,,,,,,,,,,,8B,
344108.0,Prediction_2,7.0,,,,,,,,,,,,,1B,
344108.0,Prediction_2,8.0,,,,,,,,,,,,,1B,
344108.0,Prediction_2,9.0,,,,,,,,,,,,,8B,
344108.0,Prediction_2,10.0,,,,,,,,,,,,,2B,
344108.0,Prediction_2,11.0,,,,,,,,,,,,,2B,
344108.0,Prediction_2,12.0,,,,,,,,,,,,,1B,
344108.0,Prediction_2,13.0,,,,,,,,,,,,,1B,
344108.0,Prediction_2,14.0,,,,,,,,,,,,,2B,
344108.0,Prediction_2,15.0,,,,,,,,,,,,,2B,
344108.0,Prediction_2,16.0,,,,,,,,,,,,,2B,
344108.0,Prediction_2,17.0,,,,,,,,,,,,,2B,
344108.0,Prediction_2,18.0,,,,,,,,,,,,,2B,
344108.0,Prediction_2,19.0,,,,,,,,,,,,,1B,
344108.0,Prediction_2,20.0,,,,,,,,,,,,,1B,
344108.0,Prediction_2,21.0,,,,,,,,,,,,,8B,
344108.0,Prediction_2,22.0,,,,,,,,,,,,,8B,
344108.0,Prediction_2,23.0,,,,,,,,,,,,,1B,
344108.0,Prediction_2,24.0,,,,,,,,,,,,,8B,
344108.0,Prediction_2,25.0,,,,,,,,,,,,,2B,
344108.0,Prediction_2,26.0,,,,,,,,,,,,,1B,
344108.0,Prediction_2,27.0,,,,,,,,,,,,,8B,
344108.0,Prediction_2,28.0,,,,,,,,,,,,,8B,
344108.0,Prediction_2,29.0,,,,,,,,,,,,,8B,
344108.0,Prediction_2,30.0,,,,,,,,,,,,,1B,
344108.0,Ready?,1.0,,,,,,,,,,,,,,
344108.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
344108.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
344108.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
344108.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
344108.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
344108.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
344108.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
344108.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
344108.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
344108.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
344108.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
344108.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
344108.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
344108.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
344108.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
344108.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
344108.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
344108.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
344108.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
344108.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
344108.0,InstructionsPredCat,1.0,,,,,,,,,,,,,,
344108.0,Consent,1.0,,,,,,,,,,,,,,
357404.0,Post-Survey,1.0,,,,,,,,,,,,,,
357404.0,OpenEndedSeg_3,1.0,,,,,,,,,,,8B,,,
357404.0,OpenEndedSeg_3,2.0,"""times=1642718102080;1642718104890;1642718113792;1642718121778;1642718130087;1642718137834;1642718149980;1642718154472---values=3763;6573;15475;23461;31770;39517;51662;56155""",,,,,,,,,,intact,,,
357404.0,OpenEndedSeg_3,3.0,"""times=1642718165461;1642718234325;1642718238008;1642718242047;1642718245613;1642718252893;1642718256897;1642718275180;1642718283450;1642718287987;1642718291855---values=;2675;6358;10397;13963;21243;25247;43530;51800;56337;60205""",,,,,,,,,,intact,,,
357404.0,OpenEndedSeg_3,4.0,"""times=1642718297740;1642718370441;1642718374691;1642718380184;1642718383822;1642718390656;1642718395498;1642718401698;1642718414791;1642718422982;1642718428031---values=;4891;9141;14634;18272;25106;29948;36148;49241;57432;62481""",,,,,,,,,,2B,,,
357404.0,OpenEndedSeg_3,5.0,"""times=1642718433273;1642718505631;1642718513647;1642718521800;1642718526592;1642718532613;1642718538971;1642718553070;1642718563817---values=;4713;12729;20882;25674;31695;38053;52152;62899""",,,,,,,,,,2B,,,
357404.0,OpenEndedSeg_3,6.0,"""times=1642718568504;1642718640813;1642718642220;1642718644811;1642718647108;1642718654001;1642718659206;1642718665519;1642718672494;1642718680023;1642718684693;1642718690962---values=;4796;6203;8794;11091;17984;23189;29502;36477;44006;48676;54945""",,,,,,,,,,1B,,,
357404.0,OpenEndedSeg_3,7.0,"""times=1642718703482;1642718783697;1642718789005;1642718797025;1642718804021;1642718819975;1642718829590---values=;12746;18054;26074;33070;49024;58639""",,,,,,,,,,8B,,,
357404.0,OpenEndedSeg_3,8.0,"""times=1642718838341;1642718908869;1642718922158;1642718926133;1642718932257;1642718936925;1642718952276---values=;3433;16722;20697;26821;31489;46840""",,,,,,,,,,1B,,,
357404.0,Ready?,1.0,,,,,,,,,,,,,,
357404.0,Practice_OpenEnded,1.0,,,,,,,,,,,,,,
357404.0,Instructions_Open,1.0,,,,,,,,,,,,,,
357404.0,Prediction_2,1.0,,,,,,,,,,,,,2B,
357404.0,Prediction_2,2.0,,,,,,,,,,,,,8B,
357404.0,Prediction_2,3.0,,,,,,,,,,,,,8B,
357404.0,Prediction_2,4.0,,,,,,,,,,,,,8B,
357404.0,Prediction_2,5.0,,,,,,,,,,,,,2B,
357404.0,Prediction_2,6.0,,,,,,,,,,,,,1B,
357404.0,Prediction_2,7.0,,,,,,,,,,,,,2B,
357404.0,Prediction_2,8.0,,,,,,,,,,,,,8B,
357404.0,Prediction_2,9.0,,,,,,,,,,,,,1B,
357404.0,Prediction_2,10.0,,,,,,,,,,,,,2B,
357404.0,Prediction_2,11.0,,,,,,,,,,,,,1B,
357404.0,Prediction_2,12.0,,,,,,,,,,,,,8B,
357404.0,Prediction_2,13.0,,,,,,,,,,,,,8B,
357404.0,Prediction_2,14.0,,,,,,,,,,,,,1B,
357404.0,Prediction_2,15.0,,,,,,,,,,,,,1B,
357404.0,Prediction_2,16.0,,,,,,,,,,,,,1B,
357404.0,Prediction_2,17.0,,,,,,,,,,,,,8B,
357404.0,Prediction_2,18.0,,,,,,,,,,,,,2B,
357404.0,Prediction_2,19.0,,,,,,,,,,,,,2B,
357404.0,Prediction_2,20.0,,,,,,,,,,,,,1B,
357404.0,Prediction_2,21.0,,,,,,,,,,,,,1B,
357404.0,Prediction_2,22.0,,,,,,,,,,,,,8B,
357404.0,Prediction_2,23.0,,,,,,,,,,,,,2B,
357404.0,Prediction_2,24.0,,,,,,,,,,,,,8B,
357404.0,Prediction_2,25.0,,,,,,,,,,,,,2B,
357404.0,Prediction_2,26.0,,,,,,,,,,,,,2B,
357404.0,Prediction_2,27.0,,,,,,,,,,,,,1B,
357404.0,Prediction_2,28.0,,,,,,,,,,,,,8B,
357404.0,Prediction_2,29.0,,,,,,,,,,,,,2B,
357404.0,Prediction_2,30.0,,,,,,,,,,,,,1B,
357404.0,Ready?,1.0,,,,,,,,,,,,,,
357404.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
357404.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
357404.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
357404.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
357404.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
357404.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
357404.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
357404.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
357404.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
357404.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
357404.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
357404.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
357404.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
357404.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
357404.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
357404.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
357404.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
357404.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
357404.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
357404.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
357404.0,InstructionsPredOpen,1.0,,,,,,,,,,,,,,
357404.0,Consent,1.0,,,,,,,,,,,,,,
484349.0,Instructions_Open,1.0,,,,,,,,,,,,,,
484349.0,Practice_OpenEnded,1.0,"""times=1662601560049---values=25713""",,,,,,,,,,,,,
484349.0,Consent,1.0,,,,,,,,,,,,,,
484349.0,Ready?,1.0,,,,,,,,,,,,,,
484349.0,OpenEndedSeg_3,1.0,"""times=1662601635841;1662601733079;1662601736175---values=;30898;33994""",,,,,,,,,,intact,,,
